LF00122699,C,2015-01-05,0000024756,SERVICEWEAR APPAREL INC,117.48,11,07199,2015-05-14,Unisex grey pique polo w/o pocket - SK72SV,MA-758-1100001045,75601,707501,1101, ,SHARE
LF00122654,C,2015-01-02,0000025424,STAPLES ADVANTAGE,39.96,11,12391,2015-06-29,462478 - BROTHER M SERIES LABEL TAPE - BLUE ON WHITE,33-2014B,75101,505502,1101, ,SHARE
LF00122585,C,2014-12-29,0000008902,BOERGER LLC,2513.43,11,10104,2015-03-18,R3519R1-Screw Rotor Tip; CL520 cw; Pos5.2s, ,76101,303402,4002,Solesource,SHARE
LF00122454,C,2014-12-17,0000000985,DAVIS H ELLIOT CONSTRUCTION CO INC,30225,11,12512,2015-06-01,Laborer,31-2014B,91611,303602,2512, ,SHARE
LF00122453,C,2014-12-17,0000024756,SERVICEWEAR APPAREL INC,17.34,11,07199,2015-06-17,Red Kap Shirt -- Light Blue, Men's Industrial Shirt - Long Sleeve - Size 3X,MA-758-1100001045,75601,707606,1101, ,SHARE
LF00122435,C,2014-12-17,0000008284,O P AQUATICS,68.2,11,11278,2015-03-18,1/2" Rope Blue/White 600 ft. Spool,171-2014B,76101,707606,1101, ,SHARE
LF00122434,C,2014-12-17,0000002939,RECREONICS INC,17,11,11278,2015-03-18,LMI 3/8" Clamp Rings LMI# 26136, ,76101,707606,1101,,SHARE
LF00122395,C,2014-12-16,0000025424,STAPLES ADVANTAGE,2.4,11,13360,2015-03-18,Binder, 1" Economy View Binder with Round Rings, Black, 220-,33-2014B,75101,160201,1101, ,SHARE
LF00122355,C,2014-12-15,0000001639,GROGANS INC,300,11,12345,2015-02-02,Nebulizer mask with tubing, ,75101,505702,1101, ,SHARE
LF00122327,C,2014-12-12,0000006318,NATIONAL WORKWEAR,111.99,11,12487,2015-02-02,Timberland Work Boots(3),590-2013,75601,707603,1101, ,SHARE
LF00122326,C,2014-12-12,0000025402,WEISSMAN COSTUMES,314.91,11,10898,2015-07-13,Style #7886 - You Can't Stop the Beat - Grape - 3ea child size IC - 1ea child size MC - 5ea large child size LC, ,75101,707604,1101,SoleSource,SHARE
LF00122323,C,2014-12-12,0000014141,LOWES #507,38.76,11,08986,2015-02-02,54195 - 24 X 48 CEILING PANEL FASH' TONE, ,76101,707603,1101, ,SHARE
LF00122300,C,2014-12-11,0000003644,BOUNDTREE/TRI-ANIM MEDICAL,822,11,12345,2015-02-02,Sam splint,703-2012B,75101,505702,1101, ,SHARE
LF00122179,C,2014-12-08,0000008681,A WISH COME TRUE,40,11,12532,2015-04-02,shipping, ,75101,707604,1101,SoleSource,SHARE
LF00132894,D,2015-12-07,0000006420,OFFICE DEPOT INC,14.99,10,12842,2015-12-07,Item # 625841   Weekly/Monthly Planner, 5" x 8", January-December 2016 (Brenda),33-2014A,75101,160705,3160, ,SHARE
LF00132846,D,2015-12-04,0000032662,RELM WIRELESS CORPORATION,1105,10,10114,2015-12-04,RELM WIRELESS ANTENNA CONNECTOR (MODEL NMO-NTYPE), ,95601,303406,4002,147-2015,SHARE
LF00132805,D,2015-12-03,0000000985,DAVIS H ELLIOT CONSTRUCTION CO INC,600,10,12512,2015-12-03,Install pole mount pedestrian signal with or without PPB's &,657-2013,91615,303602,1136, ,SHARE
LF00132790,D,2015-12-02,0000025424,STAPLES ADVANTAGE,195,10,13360,2015-12-04,CD-R, Staples® 50/Pack 700MB  Spindle,33-2014B,75101,505506,1101, ,SHARE
LF00132769,D,2015-12-01,0000014550,KENTUCKY CORRECTIONAL INDUSTRIES,671,10,12904,2015-12-02,Pennyrile - Office Credenza - Mahogany, ,76101,303501,1115,State MA,SHARE
LF00132765,D,2015-12-01,0000005088,SAF-TI-CO,168,10,12426,2015-12-07,3 - ONE LANE ROAD AHEAD (36 X 36) ROAD SIGNS,348-2012C,75101,303406,4002, ,SHARE
LF00132724,D,2015-12-01,0000003812,GRAINGER INC,18.75,10,08028,2015-12-01,Leather Drivers Gloves, Pigskin, M, PR,MA PUN14000000012,75601,303501,1115, ,SHARE
LF00132714,D,2015-11-30,0000025424,STAPLES ADVANTAGE,74.19,10,12391,2015-12-03,Stanley Bostitch Impulse Drive Electric Stapler Black,33-2014B,75101,505001,1101, ,SHARE
LF00132685,D,2015-11-25,0000006597,KUSTOM SIGNALS INC,436.22,10,12463,2015-11-30,K003786 Kustom Radar Antenna Repair, ,76101,505502,1101,,SHARE
LF00132644,D,2015-11-25,0000000985,DAVIS H ELLIOT CONSTRUCTION CO INC,1500,10,12512,2015-11-25,Install Traffic Signal, lane use control signal/sign, led si,657-2013,91611,303602,1136, ,SHARE
LF00132540,D,2015-11-20,0000024756,SERVICEWEAR APPAREL INC,171.15,10,13358,2015-11-23,Embroider logo onto garment - up to 20,000 stitches,MA-758-1100001045,75601,707603,1101, ,SHARE
LF00132485,D,2015-11-18,0000006420,OFFICE DEPOT INC,12.3,10,12391,2015-11-30,Thermal Laminate Pouches,33-2014A,75101,707103,1101, ,SHARE
LF00132427,D,2015-11-17,0000006318,NATIONAL WORKWEAR,43.99,10,12842,2015-12-01,77191-W15014BRN MNS"Walls" Coverall XL, ,75101,160201,3120,,SHARE
LF00132309,D,2015-11-12,0000000985,DAVIS H ELLIOT CONSTRUCTION CO INC,1200,10,12512,2015-11-12,Install electrical service, wire in, obtain electrical inspe,657-2013,91611,303602,1136, ,SHARE
LF00132304,D,2015-11-12,0000002135,LEXINGTON FOODSERVICE,17,10,12362,2015-12-03,Peanut butter crackers 45/box,588-2013A,75510,707606,1101, ,SHARE
LF00132195,D,2015-11-09,0000001488,GALLS INC,49,10,12875,2015-12-07,JA925 Fleece Jacket - Size 5XL (Navy) w/LPD Logo, ,75801,505501,1101, ,SHARE
LF00132092,C,2015-11-04,0000025294,OCCUPATIONAL HEALTH CENTERS OF THE SW,116,10,12697,2015-12-01,CC Pre-employment,618-2012A,71203,160502,1101, ,SHARE
LF00132059,D,2015-11-03,0000003225,SIEMENS HEALTHCARE DIAGNOSTICS INC,294,10,11774,2015-12-04,6AM,298-2013,75101,505403,1101, ,SHARE
LF00132012,D,2015-11-02,0000005952,HAYES PIPE AND SUPPLY INC,679.2,10,12413,2015-11-02,6' PVC X 6'PVC RBR,163-2014A,76101,303406,4002, ,SHARE
LF00131967,D,2015-10-30,0000024756,SERVICEWEAR APPAREL INC,12.6,10,12428,2015-11-06,SC16LB LIGHT BLUE SHIRT L/S SIZE XXL,MA-758-1100001045,75601,707606,1101, ,SHARE
LF00131907,D,2015-10-28,0000000985,DAVIS H ELLIOT CONSTRUCTION CO INC,1200,10,12512,2015-10-29,Install electrical service, wire in, obtain electrical inspe,657-2013,91611,303602,1101, ,SHARE
LF00131706,C,2015-10-21,0000025424,STAPLES ADVANTAGE,3.2,10,13360,2015-12-01,Highligthers, Staples® Hype! Pen-Style Highlighters, Yellow, 6/Pack,33-2014B,75101,505506,1101, ,SHARE
LF00131661,D,2015-10-20,0000000985,DAVIS H ELLIOT CONSTRUCTION CO INC,125,10,12512,2015-10-20,Install Span Wire, LFUCG provides materials Standard,657-2013,73204,160906,6021, ,SHARE
LF00131634,D,2015-10-19,0000005043,FORTUNE COLLISION CENTER,70,10,12989,2015-12-04,PAINT SUPPLIES, ,73202,160906,6021,,SHARE
LF00131471,C,2015-10-12,0000034282,ROGUE FITNESS,10145.52,10,12683,2015-12-01,black concept 2 model pms c20003-5, ,96467,505701,1101, ,SHARE
LF00131232,D,2015-10-02,0000002518,MOUSER ELECTRONICS INC,99.9,10,12463,2015-12-01,571-DTM04-08PA DTM Connectors 8 Circuit Receptacle Type, ,96952,505501,1105,,SHARE
LF00131230,C,2015-10-02,0000003119,SCHILLER HARDWARE,856.88,10,07878,2015-11-02,M9204,MA7581300000978 5,76101,505401,1101, ,SHARE
LF00131216,D,2015-10-02,0000002906,RADIO COMMUNICATIONS SYSTEMS INC,0,10,12463,2015-12-04,RCS-Havis Faceplate for Whelen Siren,MA7581200000865 5,96952,505501,1105, ,SHARE
LF00131039,C,2015-09-28,0000000575,BLUEGRASS UNIFORMS INC,566.2,10,12352,2015-12-01,804421-01 cylinder retention,453-2014,76101,505702,1101, ,SHARE
LF00130969,D,2015-09-25,0000001956,KIESLER POLICE SUPPLY INC,19602,10,12477,2015-12-07,XM193 Federal 5.56mm 55 gr FMJ BT,503-2015,75801,505501,1101, ,SHARE
LF00130962,C,2015-09-25,0000018461,CUSTOM PRODUCTS CORPORATION,89.75,10,12507,2015-11-02,Blank, 9 x 42 x 0.080,, ,75101,303602,1101,,SHARE
LF00130962,C,2015-09-25,0000018461,CUSTOM PRODUCTS CORPORATION,269.25,10,12507,2015-11-02,Blank, 9 x 42 x 0.080,, ,91614,303601,1105,,SHARE
LF00130861,D,2015-09-21,0000001488,GALLS INC,700,10,12839,2015-09-21,LFUCG POLICE BLAUER WOMENS L/S POLY/RAYON SHIRT WITH EMBLEMS,325-2012,75801,505507,1101, ,SHARE
LF00130829,C,2015-09-21,0000002018,L & W EMERGENCY EQUIPMENT,410,10,12463,2015-12-01,M1BATT Whelen Gel Battery for the Motorcycle Radio Box,38-2015B,96952,505501,1105, ,SHARE
LF00130806,D,2015-09-17,0000031555,ALLIED-LOCKE INDUSTRIES,19042.8,10,12413,2015-09-21,Head Shaft Longitudinal,247-2014,91017,303402,4002, ,SHARE
LF00130802,D,2015-09-17,0000000985,DAVIS H ELLIOT CONSTRUCTION CO INC,1000,10,12512,2015-09-18,Install Pedestal Base w/pedestrian signals, PPB's, PPB Signs,657-2013,71207,303605,1141, ,SHARE
LF00130799,D,2015-09-17,0000000985,DAVIS H ELLIOT CONSTRUCTION CO INC,1650,10,12512,2015-09-18,Install Traffic Signal, lane use control signal/sign, led si,657-2013,71207,303605,1141, ,SHARE
LF00130793,D,2015-09-17,0000000985,DAVIS H ELLIOT CONSTRUCTION CO INC,1500,10,12512,2015-09-18,Install 170 controller cabinet base, 170 cabinet, conduits & wire in,657-2013,91611,303602,1105, ,SHARE
LF00130792,C,2015-09-17,0000025424,STAPLES ADVANTAGE,39.99,10,12842,2015-12-01,Staples 5 mil Thermal Laminating Pouches,33-2014B,75101,303401,4002, ,SHARE
LF00130736,C,2015-09-15,0000025424,STAPLES ADVANTAGE,33.12,10,13360,2015-11-02,Pad, Notebook, Ampad Evidence  Top-Opening 1-Subject Notebook, White, College Ruled, 8 1/2" x 11 3/4", 80 Sheets,33-2014B,75101,505204,3200, ,SHARE
LF00130707,C,2015-09-15,0000002018,L & W EMERGENCY EQUIPMENT,38.4,10,07973,2015-11-02,Whelen M2 Black flange,38-2015B,75801,505204,3200, ,SHARE
LF00130602,C,2015-09-11,0000001994,KROGER COMPANY INC,251.43,10,12437,2015-10-01,Yard Waste Coupons Redeemed-INV.# 004106-STORE# 359, ,75101,303507,1115, ,SHARE
LF00130559,C,2015-09-10,0000003812,GRAINGER INC,122.64,10,08028,2015-10-01,Coated Gloves, L, Black/Blue-INV.# 9776052111,MA PUN14000000012,75101,303501,1115, ,SHARE
LF00130463,C,2015-09-08,0000022397,FARRELL-CALHOUN PAINT,35.06,10,12969,2015-12-01,5 Gallon Mixer, ,76101,707606,1101, ,SHARE
LF00130341,C,2015-09-01,0000001488,GALLS INC,840,10,12839,2015-11-02,Glock 17/22/31 Blue Training Guns,325-2012,75801,505507,1101, ,SHARE
LF00130320,D,2015-09-01,0000024756,SERVICEWEAR APPAREL INC,77.3,10,13358,2015-12-08,Pant, Red Kap, Khaki, Men's Wrinkle Resistant Cotton Wo,MA-758-1100001045,75601,707603,1101, ,SHARE
LF00130290,C,2015-08-31,0000002135,LEXINGTON FOODSERVICE,55.9,10,12362,2015-10-01,kit kat¿ 36/box,588-2013A,75510,707606,1101, ,SHARE
LF00130284,D,2015-08-31,0000002135,LEXINGTON FOODSERVICE,55.8,10,12362,2015-09-15,Assorted peanuts 24/box,588-2013A,75510,707606,1101, ,SHARE
LF00130247,D,2015-08-28,0000000985,DAVIS H ELLIOT CONSTRUCTION CO INC,300,10,12512,2015-08-28,Install Traffic Signal, lane use control signal/sign, led si,657-2013,91613,303602,1136, ,SHARE
LF00130143,C,2015-08-26,0000001245,ENVIRONMENTAL SYS RESEARCH INSTITUTE INC,1500,10,11495,2015-10-01,ArcGIS for Desktop Standard Single Use Primary Maintenance, ,76102,202505,1101,State MA,SHARE
LF00130105,C,2015-08-24,0000003532,TERMINAL SUPPLY CO,100,10,12463,2015-12-01,PACKARD FEMALE CONNECTOR FUSE BODY, ,76101,505502,1101,,SHARE
LF00130068,D,2015-08-24,0000000985,DAVIS H ELLIOT CONSTRUCTION CO INC,1200,10,12512,2015-08-24,Install electrical service, wire in, obtain electrical inspe,657-2013,91611,303602,1136, ,SHARE
LF00130050,C,2015-08-24,0000000710,CONSOLIDATED ELECTRICAL DISTRIBUTORS INC,5.86,10,12906,2015-11-02,Cold Chisel, Klein #66142, ,76101,303602,1101,,SHARE
LF00130049,D,2015-08-24,0000000985,DAVIS H ELLIOT CONSTRUCTION CO INC,2400,10,12512,2015-08-24,Install Traffic bearing Junction Box, Provide materials STAN,657-2013,91611,303602,1136, ,SHARE
LF00130027,D,2015-08-21,0000001994,KROGER COMPANY INC,110.5,10,12437,2015-08-25,Yard Waste Coupons Redeemed-Store#347, ,75101,303507,1115, ,SHARE
LF00129898,D,2015-08-19,0000001994,KROGER COMPANY INC,273,10,12437,2015-09-15,Yard Waste Coupons Redeemed-Store#708-INV.#004077, ,75101,303507,1115,,SHARE
LF00129885,D,2015-08-19,0000001994,KROGER COMPANY INC,33.21,10,12437,2015-09-03,Yard Waste Coupons Redeemed-(Store# 720)-invoice# 004087, ,75101,303507,1115,,SHARE
LF00129734,C,2015-08-12,0000001001,DELANEY & ASSOCIATES INC,104,10,11314,2015-09-01,27795 Diaphragm Set (replaces obsolete D-106), ,76101,303402,4002,,SHARE
LF00129691,D,2015-08-11,0000030737,CHEM-AQUA INC,300,10,12289,2015-08-12,WASTE MANAGEMENT - 675 NYRD THURMAN DRIVE,28-2014,76101,707501,1115, ,SHARE
LF00129612,C,2015-08-10,0000006092,HURST OFFICE SUPPLIERS INC,113.54,10,11856,2015-10-01,Design, ,71299,112009,1101,State MA,SHARE
LF00129528,C,2015-08-05,0000002985,RICHARDS ELECTRIC SUPPLY CO INC,45,10,12893,2015-09-01,DOTWDK8- #98 WALL ANCHOR DRILLERKIT 1/10, ,76101,707603,1101,,SHARE
LF00129514,C,2015-08-04,0000000575,BLUEGRASS UNIFORMS INC,22.2,10,12309,2015-11-02,bearing 10010666,453-2014,76101,505702,1101, ,SHARE
LF00129448,D,2015-08-03,0000002985,RICHARDS ELECTRIC SUPPLY CO INC,60.64,10,12893,2015-12-08,WIERSC181806 RSC181806 NEMA3R SCR CVRBOX 2, ,76101,707603,1101, ,SHARE
LF00129428,D,2015-08-03,0000005932,HARROD CONCRETE & STONE INC,241.5,10,12413,2015-08-21,CONCRETE,303-2014,76101,303406,4002, ,SHARE
LF00129392,C,2015-08-03,0000003424,STRATTON LUMBER CO INC,66.99,10,08986,2015-09-01,5/4  X 6 - 10 STD PRESERVATIVE TR, ,76101,707603,1101,,SHARE
LF00129229,C,2015-07-29,0000025424,STAPLES ADVANTAGE,6.3,10,12391,2015-09-01,854518 Optima Staples,33-2014B,75101,160201,1101, ,SHARE
LF00129065,C,2015-07-24,0000033737,HUNTINGTON HOSE & HYDRAULICS INC,147,10,08619,2015-09-01,2" Hose Clamps, ,76101,303402,4002,,SHARE
LF00128915,C,2015-07-22,0000025424,STAPLES ADVANTAGE,98.34,10,13360,2015-09-21,Chairmat, Staples® BerberMat Rectangular 46" x 60",33-2014B,75101,160201,1101, ,SHARE
LF00128780,C,2015-07-21,0000001083,DMD DATA SYSTEMS INC,3068.72,10,11495,2015-09-01,Production Support/Subscription VMware vSphere 6 Enterprise,WKUPCT-2014-337,76101,202505,1101, ,SHARE
LF00128691,D,2015-07-17,0000002135,LEXINGTON FOODSERVICE,114.75,10,12362,2015-11-04,Nacho chips ind. Bags 48/cs,588-2013A,75510,707606,1101, ,SHARE
LF00128687,D,2015-07-17,0000002135,LEXINGTON FOODSERVICE,115.8,10,12362,2015-11-18,3 musketeer¿ 36/box,588-2013A,75510,707606,1101, ,SHARE
LF00128679,D,2015-07-17,0000002135,LEXINGTON FOODSERVICE,231.6,10,12362,2015-11-13,skittles¿ 36/box,588-2013A,75510,707606,1101, ,SHARE
LF00128658,D,2015-07-17,0000002135,LEXINGTON FOODSERVICE,249.5,10,12362,2015-10-01,wiener beef & pork 4-1 8-1,588-2013A,75510,707606,1101, ,SHARE
LF00128654,C,2015-07-17,0000007144,GORDON FOOD SERVICE INC,31.03,10,12872,2015-08-03,Frosted Flakes(Well), ,75102,707606,4202,State MA,SHARE
LF00128651,D,2015-07-17,0000002135,LEXINGTON FOODSERVICE,142,10,12362,2015-11-13,m & m peanut¿ 48/box,588-2013A,75510,707606,1101, ,SHARE
LF00128193,D,2015-07-09,0000030737,CHEM-AQUA INC,150,10,12289,2015-08-03,POLICE ROLL CALL - 1795 OLD FRANKFORT PK,28-2014,76101,707501,1101, ,SHARE
LF00128060,D,2015-07-08,0000002135,LEXINGTON FOODSERVICE,27.9,10,12362,2015-08-07,Assorted peanuts 24/box,588-2013A,75510,707606,1101, ,SHARE
LF00128033,C,2015-07-08,0000025424,STAPLES ADVANTAGE,28.98,10,12842,2015-08-03,Item #412585 Staples Graph Pads (6 pk),33-2014B,75101,505506,1101, ,SHARE
LF00127959,C,2015-07-07,0000033665,TEEL TECHNOLOGIES,299,10,12886,2015-09-01,AP-T862 BGA Rework Station, ,75801,505506,1101,SoleSource,SHARE
LF00127898,C,2015-07-07,0000027391,KDA OFFICE FURNITURE SOLUTIONS,140.44,10,12904,2015-11-02,HON H2516, Sit to stand arm with keyboard platform, $140.44, ,75801,707501,1101,State MA,SHARE
LF00127848,C,2015-07-07,0000002135,LEXINGTON FOODSERVICE,16.95,10,12362,2015-08-03,potato chip, bbq 50/cs,588-2013A,75510,707606,1101, ,SHARE
LF00127847,C,2015-07-07,0000002135,LEXINGTON FOODSERVICE,41.85,10,12362,2015-08-03,Assorted peanuts 24/box,588-2013A,75510,707606,1101, ,SHARE
LF00127784,C,2015-07-06,0000001201,ELECTRONIC BUSINESS MACHINES INC,432.3,10,07317,2015-08-03,X746A1CG -  CYAN TONER,DIR-TSO-IC648,75101,505502,1101, ,SHARE
LF00127780,C,2015-07-06,0000025424,STAPLES ADVANTAGE,6.84,10,13360,2015-08-03,Clips, Staples® Binder Clips, Small, 3/4" Width, 3/8" Capacity, Black, 12/Pk,33-2014B,75101,505502,1101, ,SHARE
LF00127591,D,2015-06-11,0000018396,HARRIS CORPORATION,0,10,10160,2015-07-02,Belt Clip,Standard, XG-75, ,95601,505601,2604, ,SHARE
LF00127581,C,2015-06-11,0000005729,CODE ADMINISTRATORS,25,10,11908,2015-06-23,MEMBERSHIP DUES FOR ROBERT WALTER 1119, ,77801,505801,1101, ,SHARE
LF00127543,C,2015-06-09,0000005066,PLUMBERS SUPPLY COMPANY,95.4,10,12974,2015-07-13,1895-450-000 MURD 1895-450-000 NUT EHITE FERREL NUT, ,76101,707603,1101, ,SHARE
LF00127487,C,2015-06-08,0000025424,STAPLES ADVANTAGE,17.89,10,12842,2015-07-13,OIC 2200 Series Incline Sorter, 6 Compartments, Black,33-2014B,75101,303501,1115, ,SHARE
LF00127477,C,2015-06-08,0000018396,HARRIS CORPORATION,222,10,10114,2015-07-10,antenna, 764-870MHz, 1/4 wave whip,147-2015A,75101,505201,3200, ,SHARE
LF00127473,C,2015-06-08,0000025424,STAPLES ADVANTAGE,5.94,10,13360,2015-07-10,Rubberbands,  Staples, #64, 1 pound,33-2014B,75101,505501,1101, ,SHARE
LF00127458,C,2015-06-08,0000025424,STAPLES ADVANTAGE,9.27,10,13360,2015-07-10,STAPLES RUBBER BANDS,33-2014B,75101,160401,1101, ,SHARE
LF00127331,C,2015-06-05,0000005952,HAYES PIPE AND SUPPLY INC,568.95,10,12413,2015-07-13,8' X 6' FACTORY TEE,163-2014A,76101,303406,4002, ,SHARE
LF00127297,C,2015-06-05,0000005088,SAF-TI-CO,144,10,12426,2015-07-13,3 - (18 X 24 ) SIGN STAND,348-2012C,75101,303406,4002, ,SHARE
LF00127292,C,2015-06-05,0000007144,GORDON FOOD SERVICE INC,40.14,10,12872,2015-06-15,Blueberry Nutrigrain Bars, ,75102,707606,4202,State MA,SHARE
LF00127281,C,2015-06-05,0000001488,GALLS INC,46.74,10,12839,2015-07-10,Tac Cold,325-2012,75801,505501,1101, ,SHARE
LF00127271,C,2015-06-05,0000007144,GORDON FOOD SERVICE INC,113.64,10,12872,2015-06-15,Nacho Cheese Tortilla chips, ,75102,707606,4202,State MA,SHARE
LF00127269,C,2015-06-05,0000025424,STAPLES ADVANTAGE,78.2,10,13360,2015-07-13,Paper, Staples  Pastel Colored Copy Paper, 8 1/2" x 11", Cream, Ream,33-2014B,75101,707604,1101, ,SHARE
LF00127262,C,2015-06-05,0000007144,GORDON FOOD SERVICE INC,96.12,10,12872,2015-06-15,Pudding cups CHOC, ,75102,707606,4202,State MA,SHARE
LF00127225,C,2015-06-05,0000007144,GORDON FOOD SERVICE INC,203.2,10,12872,2015-06-23,Cheddar snack mix, ,75102,707606,4202,State MA,SHARE
LF00127204,C,2015-06-04,0000001994,KROGER COMPANY INC,874.25,10,12437,2015-06-23,Yard Waste coupons Redeemed-Store# 359, ,75101,303507,1115,,SHARE
LF00127097,C,2015-06-03,0000025424,STAPLES ADVANTAGE,16.8,10,13360,2015-07-10,Dividers, Avery® 31-Tab Ready Index® Multicolor Table of Contents, Single Set,33-2014B,75101,160705,3160, ,SHARE
LF00127086,C,2015-06-03,0000002135,LEXINGTON FOODSERVICE,57.9,10,12362,2015-07-13,skittles¿ 36/box,588-2013A,75510,707606,1101, ,SHARE
LF00127026,C,2015-06-02,0000025424,STAPLES ADVANTAGE,7.88,10,13360,2015-07-13,Binder, 3" Avery® Durable Binder with EZ-Turn¿ Rings, Black,33-2014B,75101,707604,1101, ,SHARE
LF00126919,C,2015-05-29,0000027391,KDA OFFICE FURNITURE SOLUTIONS,35.73,10,08371,2015-08-03,Hon HNRW68 Initiate Raceway Wall Starter 68H, ,75101,505705,1101,State MA,SHARE
LF00126900,C,2015-05-29,0000021384,JCS ENTERPRISE INC,40,10,12875,2015-06-23,Drifit Long Sleeve - True Royal, ,75601,707604,1101,,SHARE
LF00126878,D,2015-05-29,0000018396,HARRIS CORPORATION,52668,10,10160,2015-07-02,MOBILE,XG-75M/M7300,764-870MHZ,HALF DPLX,147-2015A,95601,505601,2604,147-2015,SHARE
LF00126802,C,2015-05-28,0000025424,STAPLES ADVANTAGE,24.69,10,12842,2015-07-10,Staples Item # 466142 / MFR Item #38450S,33-2014B,75101,707604,1101, ,SHARE
LF00126796,C,2015-05-28,0000031965,COMMERCIAL CARPETS OF AMERICA,425,10,08058,2015-07-13,Recieve and store material,MA7581400000638,76101,707601,1101, ,SHARE
LF00126747,C,2015-05-26,0000003812,GRAINGER INC,399.9,10,12491,2015-07-10,Rainwear-Jacket, Yellow,5 XL,MA PUN14000000012,75601,303501,1115, ,SHARE
LF00126746,C,2015-05-26,0000025424,STAPLES ADVANTAGE,6.76,10,13360,2015-07-13,Marker, Sanford Sharpie Permanent Markers, Extra Fine Point, Blue, 12/Pk,33-2014B,75101,505507,1101, ,SHARE
LF00126741,C,2015-05-26,0000020526,AMERIMARK,300,10,06358,2015-06-15,Mood Pencils, ,71299,303501,1115, ,SHARE
LF00126738,C,2015-05-26,0000007415,4IMPRINT,327,10,06358,2015-06-23,Trinity Stylus Twist Pen/Highlighter, ,71299,303501,1115, ,SHARE
LF00126478,D,2015-05-18,0000031555,ALLIED-LOCKE INDUSTRIES,18689.76,10,12413,2015-12-10,Optional Stub Shaft,247-2014,91017,303402,4002, ,SHARE
LF00126378,C,2015-05-15,0000002135,LEXINGTON FOODSERVICE,27.95,10,12362,2015-06-09,ind. Hunts¿ ketchup 1000 cs,588-2013A,75510,707606,1101, ,SHARE
LF00126286,C,2015-05-13,0000006318,NATIONAL WORKWEAR,17.99,10,12875,2015-07-13,Polo - Yellow - Large,590-2013,75101,160503,1101, ,SHARE
LF00126274,C,2015-05-13,0000025294,OCCUPATIONAL HEALTH CENTERS OF THE SW,622,10,12697,2015-06-01,CC Pre-employment,618-2012A,71203,160502,1101, ,SHARE
LF00126117,C,2015-05-07,0000002135,LEXINGTON FOODSERVICE,129.5,10,12362,2015-07-13,String cheese 48 ct,588-2013A,75510,707606,1101, ,SHARE
LF00126115,C,2015-05-07,0000002135,LEXINGTON FOODSERVICE,31.95,10,12362,2015-07-13,Paper Towel Roll 2 ply 30 ct,588-2013A,75510,707606,1101, ,SHARE
LF00126112,D,2015-05-07,0000000985,DAVIS H ELLIOT CONSTRUCTION CO INC,1200,10,12512,2015-06-24,Install Traffic Signal, lane use control signal/sign, led si,657-2013,91611,303602,1136, ,SHARE
LF00126093,D,2015-05-07,0000000985,DAVIS H ELLIOT CONSTRUCTION CO INC,350,10,12512,2015-11-24,Pressure Digger w/Augers,657-2013,91611,303602,1136, ,SHARE
LF00126092,D,2015-05-07,0000000985,DAVIS H ELLIOT CONSTRUCTION CO INC,2700,10,12512,2015-11-06,Install video detection camera, LFUCG provides materials,657-2013,91611,303602,1136, ,SHARE
LF00126091,C,2015-05-07,0000000985,DAVIS H ELLIOT CONSTRUCTION CO INC,900,10,12512,2015-11-02,Install 2" rigid steel conduit, Provide materials,657-2013,91611,303602,1136, ,SHARE
LF00126077,C,2015-05-07,0000025294,OCCUPATIONAL HEALTH CENTERS OF THE SW,87,10,12697,2015-06-01,Police Pre-Employment,618-2012A,71203,160502,1101, ,SHARE
LF00126073,C,2015-05-07,0000025294,OCCUPATIONAL HEALTH CENTERS OF THE SW,10,10,12697,2015-06-01,Corrections Pre-Employment,618-2012A,71203,160502,1101, ,SHARE
LF00125990,C,2015-05-05,0000027391,KDA OFFICE FURNITURE SOLUTIONS,290.88,10,12904,2015-07-13,60023Y/E3.A134 SUZIE LOVEDAY, ,75801,160201,1101,UK9133,SHARE
LF00125977,C,2015-05-04,0000017471,TRIPLE CROWN ELECTRICAL SUPPLY,11.46,10,12893,2015-06-23,che 661s  3/4" stl comp EMT cplg, ,75801,505401,1101,,SHARE
LF00125877,C,2015-05-01,0000001488,GALLS INC,55,10,12390,2015-07-10,FEMALE BATES BOOT,325-2012,75602,505401,1101, ,SHARE
LF00125860,C,2015-04-30,0000000985,DAVIS H ELLIOT CONSTRUCTION CO INC,26396,10,12512,2015-11-02,Install mast arm strain pole, Provide materials,657-2013,91611,303602,1136, ,SHARE
LF00125856,C,2015-04-30,0000025424,STAPLES ADVANTAGE,13.96,10,12391,2015-06-23,Amped Wirebound Pocket Memo Book 3"x5" Narrow Ruled 50 Sheets,33-2014B,75101,606102,3190, ,SHARE
LF00125848,C,2015-04-30,0000002135,LEXINGTON FOODSERVICE,231.6,10,12362,2015-07-13,3 musketeer¿ 36/box,588-2013A,75510,707606,1101, ,SHARE
LF00125802,C,2015-04-29,0000001488,GALLS INC,5170,10,12839,2015-07-10,ALS/SLS LEVEL III MID RIDE DUTY HOLSTER RIGHT HAND,325-2012,75801,505507,1101, ,SHARE
LF00125798,C,2015-04-29,0000025424,STAPLES ADVANTAGE,2.86,10,13360,2015-06-09,Staples® Plastic Pushpins, Assorted Colors, 100/Pk,33-2014B,75101,505506,1101, ,SHARE
LF00125699,C,2015-04-27,0000007415,4IMPRINT,665,10,12839,2015-06-09,On The Go Hand Sanitizer, ,75101,505507,1101,,SHARE
